date,code,open,high,low,close
2019-02-25,sh.000001,2838.3890,2961.7950,2838.3890,2961.2830
2019-02-25,sh.000002,2972.6240,3101.8790,2972.6240,3101.3350
2019-02-25,sh.000003,290.4950,303.2150,290.4950,302.8860
2019-02-25,sh.000004,2213.3300,2294.9780,2213.3300,2294.9780
2019-02-25,sh.000005,2619.0080,2740.1560,2607.4620,2739.5800
2019-02-25,sh.000006,6496.6340,6771.7420,6487.1140,6771.7420
2019-02-25,sh.000007,4955.0760,5133.8420,4954.8510,5133.8420
2019-02-25,sh.000008,2753.3320,2902.9760,2753.3320,2898.6280
2019-02-25,sh.000009,4417.5250,4590.1160,4416.8170,4589.9070
2019-02-25,sh.000010,7946.5280,8318.9070,7946.5280,8315.4880
2019-02-25,sh.000011,5960.5010,6141.0360,5959.9720,6139.5200
2019-02-25,sh.000012,171.3870,171.4440,171.3210,171.4430
2019-02-25,sh.000013,228.2700,228.2820,228.2680,228.2740
2019-02-25,sh.000015,2723.7400,2826.9060,2722.9540,2825.6630
2019-02-25,sh.000016,2652.9050,2788.6660,2652.9050,2787.6980
2019-02-25,sh.000017,2396.8390,2501.0560,2396.8390,2500.6210
2019-02-25,sh.000018,5280.1570,5596.2000,5280.1570,5585.6990
2019-02-25,sh.000019,986.3490,1035.8490,986.3490,1035.4520
2019-02-25,sh.000020,969.8660,1002.4320,967.5680,1002.4320
2019-02-25,sh.000021,921.0080,969.3370,921.0080,968.9170
2019-02-25,sh.000022,194.4830,194.5030,194.4830,194.4970
2019-02-25,sh.000025,1729.9310,1782.3160,1717.3590,1782.3160
2019-02-25,sh.000026,2259.8090,2378.4060,2259.8090,2378.4060
2019-02-25,sh.000027,1074.7380,1106.6830,1072.7300,1105.0790
2019-02-25,sh.000028,3124.3370,3256.9190,3124.0060,3254.3920
2019-02-25,sh.000029,3892.7370,4105.1220,3892.7370,4098.7780
2019-02-25,sh.000030,1956.2320,2032.8160,1953.7390,2032.8160
2019-02-25,sh.000031,2889.2380,3041.2100,2889.2380,3038.4470
2019-02-25,sh.000032,1373.6790,1429.6150,1373.5710,1429.2990
2019-02-25,sh.000033,1813.7980,1908.1240,1813.7980,1907.3210
2019-02-25,sh.000034,2066.8920,2147.7300,2065.1140,2147.7300
2019-02-25,sh.000035,2312.3320,2394.7960,2312.3320,2394.7960
2019-02-25,sh.000036,8551.8540,8793.3870,8501.9200,8787.9180
2019-02-25,sh.000037,5657.2900,5894.2660,5657.2900,5892.2570
2019-02-25,sh.000038,5129.4480,5440.4740,5129.4480,5429.4110
2019-02-25,sh.000039,3059.6620,3171.4320,3048.4180,3165.5100
2019-02-25,sh.000040,3191.9700,3270.0010,3171.4360,3234.8460
2019-02-25,sh.000041,1935.6150,1997.6260,1932.0720,1996.6040
2019-02-25,sh.000042,1535.6920,1609.3690,1535.6920,1608.5710
2019-02-25,sh.000043,2299.9500,2404.5790,2298.3040,2404.3390
2019-02-25,sh.000044,3260.2480,3388.1420,3250.5910,3386.0410
2019-02-25,sh.000045,3711.5300,3865.2440,3709.8230,3863.9030
2019-02-25,sh.000046,3497.4340,3637.8630,3490.9400,3636.0270
2019-02-25,sh.000047,3014.2680,3152.0790,3014.2680,3150.8580
2019-02-25,sh.000048,1369.6180,1443.3450,1369.6180,1443.0640
2019-02-25,sh.000049,1589.4920,1640.0310,1585.2430,1638.6450
2019-02-25,sh.000050,2232.8490,2340.9590,2232.8490,2340.9590
2019-02-25,sh.000051,7894.0980,8227.2920,7880.3090,8223.2670
2019-02-25,sh.000052,2928.2580,3080.9250,2928.2580,3079.6550
2019-02-25,sh.000053,10638.3300,11164.4100,10638.3300,11158.7300
2019-02-25,sh.000054,1291.0800,1360.6880,1291.0800,1360.3220
2019-02-25,sh.000056,1000.1730,1047.2540,1000.1730,1046.5430
2019-02-25,sh.000057,3505.0000,3652.0910,3501.8430,3652.0910
2019-02-25,sh.000058,3893.0000,4100.6350,3893.0000,4097.2750
2019-02-25,sh.000059,2578.7980,2674.5630,2573.6070,2674.5630
2019-02-25,sh.000060,3394.7980,3568.3220,3394.7980,3565.7880
2019-02-25,sh.000061,154.1800,154.1930,154.1460,154.1930
2019-02-25,sh.000062,2133.9430,2238.0750,2133.9430,2238.0750
2019-02-25,sh.000063,3173.9970,3354.7140,3173.9970,3351.4510
2019-02-25,sh.000064,2605.9700,2696.0620,2605.0070,2695.6790
2019-02-25,sh.000065,3044.7630,3162.3520,3044.7630,3162.0960
2019-02-25,sh.000066,1588.6400,1667.1580,1588.6400,1666.4700
2019-02-25,sh.000067,6509.8630,6775.6790,6502.3960,6771.6830
2019-02-25,sh.000068,1720.6980,1811.0470,1720.6980,1811.0470
2019-02-25,sh.000069,4144.5030,4280.0060,4144.5030,4279.6990
2019-02-25,sh.000070,1943.1300,2031.2860,1941.5050,2028.2110
2019-02-25,sh.000071,2697.6220,2828.4550,2697.6220,2828.2960
2019-02-25,sh.000072,2556.4150,2658.9050,2555.5050,2658.5570
2019-02-25,sh.000073,2263.4540,2349.0210,2263.4540,2348.8910
2019-02-25,sh.000074,6037.7330,6227.9310,6003.5310,6224.9110
2019-02-25,sh.000075,6909.2050,7211.3700,6909.2050,7210.4660
2019-02-25,sh.000076,4830.2560,5129.0170,4830.2560,5118.9080
2019-02-25,sh.000077,3682.5780,3822.8210,3676.6680,3809.7200
2019-02-25,sh.000078,2723.1770,2795.6850,2715.1060,2770.4840
2019-02-25,sh.000079,1922.9360,1993.4260,1922.9360,1993.1030
2019-02-25,sh.000090,1047.2440,1093.2950,1047.2440,1093.0100
2019-02-25,sh.000091,7348.0230,7633.0240,7342.9930,7629.2650
2019-02-25,sh.000092,2229.0520,2342.0440,2229.0520,2341.9470
2019-02-25,sh.000093,9158.9090,9514.8550,9151.0200,9511.0930
2019-02-25,sh.000094,1942.4010,2040.9070,1942.4010,2040.9070
2019-02-25,sh.000095,2493.2510,2597.5800,2491.5910,2597.5000
2019-02-25,sh.000096,3650.1900,3764.2330,3646.3250,3764.2330
2019-02-25,sh.000097,6267.0290,6574.8430,6267.0290,6556.3850
2019-02-25,sh.000098,4314.2100,4527.6390,4314.2100,4525.4300
2019-02-25,sh.000099,5825.6750,6067.2600,5817.9340,6065.2020
2019-02-25,sh.000100,4709.9900,4938.0330,4709.9900,4935.7730
2019-02-25,sh.000101,193.6280,193.6280,193.6260,193.6270
2019-02-25,sh.000102,3849.4040,4028.7400,3847.8510,4028.3420
2019-02-25,sh.000103,6895.4430,7154.2790,6895.4430,7148.7120
2019-02-25,sh.000104,1055.3770,1100.1800,1053.1880,1100.0710
2019-02-25,sh.000105,3632.1050,3807.3530,3629.9190,3801.6820
2019-02-25,sh.000106,4290.8440,4469.7470,4288.0580,4469.5370
2019-02-25,sh.000107,4000.6300,4163.1630,4000.6300,4160.8710
2019-02-25,sh.000108,8623.1120,8909.5370,8541.4500,8908.1200
2019-02-25,sh.000109,8777.8000,9141.5470,8777.8000,9140.9040
2019-02-25,sh.000110,3294.7180,3457.2010,3294.7180,3456.7180
2019-02-25,sh.000111,4839.6570,5014.7730,4827.2820,4969.5040
2019-02-25,sh.000112,7240.8020,7377.1440,7143.3880,7256.6920
2019-02-25,sh.000113,1936.0420,2005.1070,1933.9250,2003.9570
2019-02-25,sh.000114,1015.2670,1041.5580,1007.1920,1041.4860
2019-02-25,sh.000115,5753.6930,5979.2200,5751.9580,5977.8330
2019-02-25,sh.000116,182.1360,182.1800,182.1090,182.1260
2019-02-25,sh.000117,4612.8250,4790.6540,4612.8250,4790.6540
2019-02-25,sh.000118,6902.7270,7177.8520,6889.0690,7175.7920
2019-02-25,sh.000119,3586.2570,3725.3970,3586.2570,3725.3950
2019-02-25,sh.000120,5439.5430,5655.3410,5432.9350,5652.9980
2019-02-25,sh.000121,8337.5010,8678.2000,8337.5010,8677.6640
2019-02-25,sh.000122,1139.4430,1178.5540,1136.8630,1178.1380
2019-02-25,sh.000123,6210.3090,6462.5690,6202.1790,6462.5690
2019-02-25,sh.000125,9617.2220,10090.0400,9617.2220,10083.5700
2019-02-25,sh.000126,6640.5930,6846.9830,6629.0620,6846.9830
2019-02-25,sh.000128,5712.0100,5939.5940,5707.2530,5938.9140
2019-02-25,sh.000129,12278.3700,12869.6600,12274.5100,12860.1000
2019-02-25,sh.000130,8467.5940,8794.3710,8461.5060,8792.9380
2019-02-25,sh.000131,1471.4610,1523.6480,1471.4610,1516.7650
2019-02-25,sh.000132,4932.3780,5114.0240,4932.3780,5112.9400
2019-02-25,sh.000133,3759.6170,3901.2410,3755.2220,3901.2410
2019-02-25,sh.000134,826.2460,878.2790,826.2460,874.5160
2019-02-25,sh.000135,5831.1580,6071.5820,5806.0080,6071.5820
2019-02-25,sh.000136,8636.0640,8994.4230,8636.0640,8988.9840
2019-02-25,sh.000137,3947.3590,4102.7700,3936.9080,4091.5730
2019-02-25,sh.000138,4984.1390,5172.6380,4984.1390,5172.4300
2019-02-25,sh.000139,294.7670,303.3470,294.7670,302.7950
2019-02-25,sh.000141,3035.6270,3158.4230,3032.4780,3156.3110
2019-02-25,sh.000142,5896.1690,6122.3500,5896.1690,6122.3500
2019-02-25,sh.000145,3113.8380,3289.3990,3113.8380,3289.3990
2019-02-25,sh.000146,5542.8810,5780.0570,5540.4140,5767.0240
2019-02-25,sh.000147,5834.4810,6046.1880,5834.4810,6040.8600
2019-02-25,sh.000148,7248.4840,7522.2420,7248.4840,7516.2170
2019-02-25,sh.000149,3525.7810,3680.3950,3525.7810,3673.8480
2019-02-25,sh.000150,7942.2770,8188.6570,7928.3540,8184.8400
2019-02-25,sh.000151,1230.4930,1281.3690,1230.4930,1279.7410
2019-02-25,sh.000152,1955.8680,2042.6550,1955.8680,2042.4050
2019-02-25,sh.000153,2420.7830,2498.8390,2415.4310,2498.7480
2019-02-25,sh.000155,2661.6380,2791.0610,2661.6380,2790.0300
2019-02-25,sh.000158,1193.3420,1233.2980,1188.6810,1233.2590
2019-02-25,sh.000159,2800.1110,2926.5490,2800.1110,2925.6800
2019-02-25,sh.000160,1359.1990,1416.2110,1359.1990,1416.1680
2019-02-25,sh.000161,1493.2900,1558.2110,1493.2900,1556.6530
2019-02-25,sh.000162,2308.7090,2396.2830,2295.6480,2395.1580
2019-02-25,sh.000300,3575.8520,3729.4830,3574.6880,3729.4830
2019-02-25,sh.000802,4986.8560,5195.1160,4986.8560,5193.5770
2019-02-25,sh.000805,3467.0770,3649.7780,3467.0770,3648.5980
2019-02-25,sh.000806,7214.5170,7489.1230,7213.6700,7484.2660
2019-02-25,sh.000807,13294.7700,13720.9000,13217.6300,13710.0000
2019-02-25,sh.000808,8318.7730,8637.6060,8318.7730,8637.6060
2019-02-25,sh.000814,8287.3990,8604.4680,8287.3990,8597.6790
2019-02-25,sh.000816,5768.6950,6033.1950,5752.9070,6022.4590
2019-02-25,sh.000819,3493.6430,3710.2280,3493.6430,3710.2280
2019-02-25,sh.000821,5515.2300,5750.4150,5515.2300,5743.4140
2019-02-25,sh.000823,3523.0760,3747.5260,3523.0760,3747.4930
2019-02-25,sh.000827,1220.0370,1269.4580,1218.2080,1269.4170
2019-02-25,sh.000828,2449.2230,2539.8070,2439.4980,2539.8070
2019-02-25,sh.000832,313.7130,322.8470,313.7130,322.7290
2019-02-25,sh.000833,189.1930,189.2820,189.1930,189.2820
2019-02-25,sh.000841,8433.8020,8751.4400,8433.8020,8745.5460
2019-02-25,sh.000842,4881.2480,5084.1580,4875.7410,5083.5550
2019-02-25,sh.000846,1116.0780,1165.7840,1116.0780,1165.5280
2019-02-25,sh.000847,1988.0340,2060.3510,1982.5340,2058.5750
2019-02-25,sh.000849,10051.1400,10653.5100,10024.6900,10653.5100
2019-02-25,sh.000851,11321.7100,11783.2300,11321.7100,11782.6900
2019-02-25,sh.000852,5129.4660,5324.5150,5120.4660,5324.2470
2019-02-25,sh.000853,1638.2160,1706.4800,1637.8950,1706.4800
2019-02-25,sh.000854,3754.3310,3934.9490,3752.5540,3930.0090
2019-02-25,sh.000855,1132.8650,1177.4100,1132.7890,1177.4100
2019-02-25,sh.000856,4107.6180,4280.0360,4107.1860,4279.4380
2019-02-25,sh.000857,9416.4870,9841.3940,9414.4980,9839.7880
2019-02-25,sh.000858,5705.4690,5949.4080,5680.8020,5920.5190
2019-02-25,sh.000901,5001.7830,5214.4490,5001.7830,5213.3100
2019-02-25,sh.000903,3758.1370,3931.5060,3758.1370,3931.5060
2019-02-25,sh.000904,3589.8650,3720.0410,3578.8970,3719.3660
2019-02-25,sh.000905,4840.5430,5045.0750,4835.4820,5044.3460
2019-02-25,sh.000906,3780.1840,3941.8510,3778.4230,3941.8180
2019-02-25,sh.000908,1665.5850,1729.7460,1665.5850,1729.7460
2019-02-25,sh.000909,1905.7180,2006.2610,1905.7180,2006.0770
2019-02-25,sh.000910,2187.1030,2275.2510,2185.9440,2275.2510
2019-02-25,sh.000911,4940.5390,5099.8430,4922.3110,5099.8430
2019-02-25,sh.000912,14243.1300,14607.6500,14083.2700,14583.3000
2019-02-25,sh.000913,8836.4690,9140.1460,8836.4690,9131.1430
2019-02-25,sh.000914,6209.7120,6577.8950,6207.7740,6567.5820
2019-02-25,sh.000917,1810.1680,1858.1210,1802.1740,1857.5180
2019-02-25,sh.000918,4034.3610,4190.1000,4026.8220,4190.1000
2019-02-25,sh.000919,4629.4580,4874.7640,4629.4580,4870.3630
2019-02-25,sh.000922,4313.7770,4473.7700,4309.8640,4470.2630
2019-02-25,sh.000925,4187.2420,4401.7100,4187.2420,4400.9030
2019-02-25,sh.000928,1824.4200,1898.0540,1824.4200,1897.6270
2019-02-25,sh.000931,4468.8130,4625.4920,4456.0630,4625.4920
2019-02-25,sh.000932,11755.0100,12110.8100,11665.5500,12093.9700
2019-02-25,sh.000933,8479.0450,8794.8760,8479.0450,8793.1950
2019-02-25,sh.000934,5963.7640,6310.9620,5959.2700,6301.9680
2019-02-25,sh.000935,3765.7020,3901.8510,3762.3870,3883.1970
2019-02-25,sh.000939,1504.1700,1551.9880,1498.0010,1551.9880
2019-02-25,sh.000940,4767.8300,5001.3860,4767.8300,4998.7390
2019-02-25,sh.000944,2245.6490,2367.4970,2245.6490,2367.4970
2019-02-25,sh.000950,1879.6570,1938.5510,1866.2850,1938.5510
2019-02-25,sh.000951,5813.2620,6184.1940,5813.2620,6154.7250
2019-02-25,sh.000952,8346.0770,8743.8030,8308.5040,8714.9330
2019-02-25,sh.000957,1381.1750,1415.3170,1376.1290,1415.0750
2019-02-25,sh.000958,891.2370,931.2190,891.2370,930.8490
2019-02-25,sh.000959,6500.0890,6826.7720,6500.0890,6823.0860
2019-02-25,sh.000961,2161.0490,2275.3670,2161.0490,2275.3670
2019-02-25,sh.000963,4965.3980,5122.8290,4955.8130,5122.8290
2019-02-25,sh.000964,6940.4280,7195.1870,6939.7880,7195.1870
2019-02-25,sh.000966,5677.2830,5905.9690,5658.5410,5903.9550
2019-02-25,sh.000969,3792.8910,3913.2420,3789.0450,3913.2420
2019-02-25,sh.000971,2583.3040,2695.3750,2580.9960,2695.1710
2019-02-25,sh.000974,6169.9530,6542.5000,6167.9550,6530.1070
2019-02-25,sh.000975,1167.8970,1208.5630,1167.8970,1207.6430
2019-02-25,sh.000977,1083.6080,1122.2050,1078.8980,1122.1950
2019-02-25,sh.000978,10765.8000,11215.1400,10765.8000,11215.1400
2019-02-25,sh.000979,3510.4660,3680.2940,3506.3640,3676.7510
2019-02-25,sh.000982,5796.3300,6042.7060,5791.3140,6042.5460
2019-02-25,sh.000983,8246.4850,8520.1870,8226.7500,8519.8870
2019-02-25,sh.000984,3661.4320,3808.1030,3655.4680,3807.0390
2019-02-25,sh.000986,1650.0690,1718.3420,1649.0600,1717.3250
2019-02-25,sh.000987,2553.4280,2673.5370,2553.4280,2672.0150
2019-02-25,sh.000989,4241.0020,4393.9680,4232.2930,4393.9680
2019-02-25,sh.000990,10680.0400,10945.1600,10590.6100,10944.6700
2019-02-25,sh.000991,8214.0610,8526.9580,8214.0610,8526.9580
2019-02-25,sh.000992,5714.9440,6041.1990,5710.2150,6030.8800
2019-02-25,sh.000993,4821.4320,5002.3710,4813.2210,4981.6840
2019-02-25,sh.000998,1678.2610,1743.4440,1677.7590,1739.3500
2019-02-25,sh.600000,11.0300,11.9500,11.0300,11.9200
2019-02-25,sh.600004,12.4200,12.9900,12.2800,12.9500
2019-02-25,sh.600006,4.0000,4.2900,4.0000,4.2400
2019-02-25,sh.600007,13.9800,14.4800,13.9700,14.4500
2019-02-25,sh.600008,3.6700,3.9500,3.6700,3.9200
2019-02-25,sh.600009,61.9100,61.9900,57.0300,59.4500
2019-02-25,sh.600010,1.5900,1.7000,1.5900,1.6900
2019-02-25,sh.600011,6.7900,6.9700,6.6800,6.9700
2019-02-25,sh.600012,6.0800,6.4300,6.0600,6.3900
2019-02-25,sh.600015,7.9100,8.4300,7.8900,8.3600
2019-02-25,sh.600016,6.1000,6.5500,6.1000,6.4800
2019-02-25,sh.600017,3.0900,3.2600,3.0900,3.2400
2019-02-25,sh.600018,5.7200,6.0000,5.6900,5.9900
2019-02-25,sh.600019,7.1700,7.6800,7.1600,7.5700
2019-02-25,sh.600020,4.7000,4.8600,4.5200,4.8600
2019-02-25,sh.600021,8.7700,9.0800,8.7700,9.0500
2019-02-25,sh.600022,1.7300,1.8100,1.7200,1.8100
2019-02-25,sh.600023,4.6400,4.7900,4.6200,4.7700
2019-02-25,sh.600025,3.4800,3.5800,3.4500,3.5800
2019-02-25,sh.600026,5.4500,5.9000,5.4300,5.8800
2019-02-25,sh.600027,4.3000,4.4900,4.2800,4.4900
2019-02-25,sh.600028,5.8900,6.0800,5.8700,6.0700
2019-02-25,sh.600029,8.1100,8.6000,8.1100,8.4400
2019-02-25,sh.600030,23.5500,24.6700,23.1000,24.6700
2019-02-25,sh.600031,10.4600,11.1600,10.4500,10.9200
2019-02-25,sh.600033,3.2000,3.3000,3.1900,3.2900
2019-02-25,sh.600035,3.2400,3.4100,3.2300,3.4000
2019-02-25,sh.600036,31.0000,32.9000,30.9700,32.5200
2019-02-25,sh.600037,10.2500,10.8000,10.2500,10.7000
2019-02-25,sh.600038,44.9900,49.2800,44.9900,48.6700
2019-02-25,sh.600039,3.4800,3.6300,3.4800,3.6200
2019-02-25,sh.600048,12.9700,13.6900,12.9000,13.6200
2019-02-25,sh.600050,6.1800,6.2900,6.0300,6.2300
2019-02-25,sh.600051,6.0500,6.3100,6.0200,6.2900
2019-02-25,sh.600052,3.1700,3.3800,3.1600,3.3200
2019-02-25,sh.600053,26.9100,27.9400,26.0800,27.9400
2019-02-25,sh.600054,10.3000,10.7600,10.2700,10.6700
2019-02-25,sh.600055,11.1100,11.5400,10.8500,11.3900
2019-02-25,sh.600056,14.0000,15.1200,14.0000,15.1200
2019-02-25,sh.600057,4.5600,4.7400,4.5300,4.7100
2019-02-25,sh.600058,7.3700,7.8800,7.3500,7.8400
2019-02-25,sh.600059,7.2200,7.4400,7.1700,7.4200
2019-02-25,sh.600060,9.2300,9.6300,9.1800,9.6100
2019-02-25,sh.600061,12.7800,12.7800,12.3800,12.7800
2019-02-25,sh.600062,12.3600,12.9200,12.2400,12.9000
2019-02-25,sh.600063,2.9200,3.1600,2.8900,3.1300
2019-02-25,sh.600064,9.0500,9.6000,9.0000,9.5000
2019-02-25,sh.600066,14.1500,14.8800,13.9200,14.5300
2019-02-25,sh.600067,4.1700,4.3700,4.1700,4.3300
2019-02-25,sh.600068,6.6600,6.9900,6.6000,6.9900
2019-02-25,sh.600069,3.0600,3.1800,3.0200,3.1700
2019-02-25,sh.600070,6.9600,7.5000,6.9600,7.5000
2019-02-25,sh.600071,9.6100,10.2500,9.5300,10.1000
2019-02-25,sh.600072,8.4800,9.0900,8.4200,8.9400
2019-02-25,sh.600073,8.5000,9.1100,8.5000,9.0300
2019-02-25,sh.600074,1.1400,1.1800,1.1300,1.1700
2019-02-25,sh.600075,5.0000,5.1700,4.9700,5.1700
2019-02-25,sh.600076,4.4700,4.7000,4.4700,4.7000
2019-02-25,sh.600077,2.9100,3.0600,2.9100,3.0300
2019-02-25,sh.600078,3.9000,4.1200,3.8600,4.0800
2019-02-25,sh.600079,10.7400,11.2500,10.7400,11.2000
2019-02-25,sh.600080,7.3300,7.8600,7.2400,7.7800
2019-02-25,sh.600081,8.5100,8.8000,8.4900,8.7700
2019-02-25,sh.600082,4.8100,5.1100,4.7000,5.0800
2019-02-25,sh.600083,17.1400,17.6000,17.0800,17.6000
2019-02-25,sh.600084,3.0500,3.2000,3.0300,3.1400
2019-02-25,sh.600085,28.0700,29.5800,28.0700,29.5600
2019-02-25,sh.600086,5.4500,5.4500,4.9700,5.4500
2019-02-25,sh.600088,11.5800,11.7000,10.7000,11.4200
2019-02-25,sh.600089,7.8200,8.1300,7.7600,8.0900
2019-02-25,sh.600090,5.6000,5.8400,5.5700,5.8200
2019-02-25,sh.600091,3.8800,4.0000,3.8600,3.9900
2019-02-25,sh.600093,10.0100,10.3100,9.7200,10.1500
2019-02-25,sh.600094,4.0600,4.3700,4.0500,4.3600
2019-02-25,sh.600095,4.2800,4.5700,4.2700,4.5300
2019-02-25,sh.600096,6.1000,6.3600,6.0600,6.3200
2019-02-25,sh.600097,11.6200,12.0300,11.5600,11.9900
2019-02-25,sh.600098,6.1400,6.4200,6.0800,6.3200
2019-02-25,sh.600099,6.2400,6.4300,6.2000,6.4100
2019-02-25,sh.600100,9.9200,10.3900,9.9200,10.2900
2019-02-25,sh.600101,8.6000,8.6000,8.0200,8.0900
2019-02-25,sh.600103,2.9100,3.0400,2.8900,3.0300
2019-02-25,sh.600104,28.0900,29.4000,28.0900,29.3100
2019-02-25,sh.600105,5.6400,5.7500,5.5000,5.7100
2019-02-25,sh.600106,3.2500,3.4600,3.2400,3.4200
2019-02-25,sh.600107,7.4100,8.0700,7.2400,7.9000
2019-02-25,sh.600108,2.9500,3.1000,2.9500,3.0900
2019-02-25,sh.600109,9.8900,10.5100,9.7000,10.5100
2019-02-25,sh.600110,4.7600,4.9600,4.7100,4.9300
2019-02-25,sh.600111,9.5000,10.3200,9.4300,10.3200
2019-02-25,sh.600112,4.3100,4.3600,4.1700,4.3100
2019-02-25,sh.600113,8.1200,8.6100,7.9200,8.6100
2019-02-25,sh.600114,7.4500,7.7600,7.3000,7.6800
2019-02-25,sh.600115,5.7400,6.1500,5.7400,6.0400
2019-02-25,sh.600116,8.1200,8.4000,8.1100,8.4000
2019-02-25,sh.600117,3.6100,3.7600,3.5500,3.7400
2019-02-25,sh.600118,21.2100,22.6700,21.2100,22.2900
2019-02-25,sh.600119,6.6400,7.2300,6.6400,7.1900
2019-02-25,sh.600120,15.9400,16.5600,15.5000,16.3600
2019-02-25,sh.600121,3.2500,3.4000,3.2300,3.3900
2019-02-25,sh.600122,4.0500,4.3100,3.9300,4.2100
2019-02-25,sh.600123,7.1200,7.4300,7.1000,7.4100
2019-02-25,sh.600125,7.6500,8.0200,7.6500,7.9900
2019-02-25,sh.600126,4.7800,4.9600,4.7800,4.9500
2019-02-25,sh.600127,3.1600,3.2900,3.1300,3.2800
2019-02-25,sh.600128,9.2000,9.2000,8.8800,9.2000
2019-02-25,sh.600129,10.2000,10.5900,10.1700,10.4900
2019-02-25,sh.600130,4.3800,4.5100,4.2200,4.4300
2019-02-25,sh.600131,12.0700,12.0700,12.0700,12.0700
2019-02-25,sh.600132,34.0000,34.6000,33.2800,34.4000
2019-02-25,sh.600133,6.8000,6.8800,6.5200,6.7700
2019-02-25,sh.600135,8.6000,9.7600,8.5200,9.7600
2019-02-25,sh.600136,8.6700,9.1400,8.6700,9.1100
2019-02-25,sh.600137,13.8700,14.5600,13.8700,14.4200
2019-02-25,sh.600138,14.5000,15.1500,14.4600,15.0800
2019-02-25,sh.600139,3.8000,4.0500,3.7800,4.0000
2019-02-25,sh.600141,10.7400,11.1600,10.7200,11.0500
2019-02-25,sh.600143,4.9500,5.3500,4.9500,5.3500
2019-02-25,sh.600145,1.8700,1.8700,1.8700,1.8700
2019-02-25,sh.600146,7.6600,7.6600,7.6600,7.6600
2019-02-25,sh.600148,15.8800,16.4300,15.8800,16.4000
2019-02-25,sh.600149,5.4000,5.6500,5.4000,5.6400
2019-02-25,sh.600150,13.8500,14.3800,13.7200,14.2800
2019-02-25,sh.600151,5.2200,5.2800,5.0300,5.2800
2019-02-25,sh.600152,6.9200,7.2500,6.8300,7.2100
2019-02-25,sh.600153,8.1000,8.4800,8.1000,8.4600
2019-02-25,sh.600155,9.8000,10.4100,9.7300,10.4100
2019-02-25,sh.600156,5.0300,5.2100,4.8100,5.0400
2019-02-25,sh.600157,2.1000,2.2400,2.0600,2.1700
2019-02-25,sh.600158,9.5000,9.9000,9.4100,9.8300
2019-02-25,sh.600159,2.7500,2.8700,2.7500,2.8700
2019-02-25,sh.600160,7.4900,7.8400,7.4800,7.8100
2019-02-25,sh.600161,21.7000,22.4800,21.7000,22.3000
2019-02-25,sh.600162,2.5200,2.6100,2.4900,2.5900
2019-02-25,sh.600163,3.7200,3.9700,3.7000,3.8800
2019-02-25,sh.600165,4.8400,5.0900,4.7600,5.0500
2019-02-25,sh.600166,1.8900,2.0000,1.8800,1.9900
2019-02-25,sh.600167,12.1200,12.4700,12.1200,12.3500
2019-02-25,sh.600168,6.3700,6.5700,6.3200,6.5500
2019-02-25,sh.600169,2.5900,2.7500,2.5800,2.7100
2019-02-25,sh.600170,3.3800,3.4800,3.3600,3.4700
2019-02-25,sh.600171,11.9000,12.3300,11.6000,12.1200
2019-02-25,sh.600172,4.0000,4.1800,3.9000,4.1200
2019-02-25,sh.600173,4.3900,4.5700,4.3500,4.5400
2019-02-25,sh.600175,2.4200,2.5400,2.3700,2.5000
2019-02-25,sh.600176,10.7700,11.2800,10.7000,11.2100
2019-02-25,sh.600177,8.4000,8.7400,8.3200,8.7300
2019-02-25,sh.600178,5.1000,5.3200,5.0900,5.2900
2019-02-25,sh.600179,6.6900,7.2000,6.6500,7.0000
2019-02-25,sh.600180,7.3600,8.0000,7.3600,8.0000
2019-02-25,sh.600182,15.9100,16.7000,15.8800,16.5100
2019-02-25,sh.600183,12.5600,12.9500,12.3100,12.4000
2019-02-25,sh.600184,10.8800,11.3300,10.8000,11.3000
2019-02-25,sh.600185,4.6600,4.7800,4.6300,4.7700
2019-02-25,sh.600186,1.9500,2.0300,1.9300,2.0300
2019-02-25,sh.600187,3.0600,3.2200,3.0300,3.1600
2019-02-25,sh.600188,9.6000,10.2100,9.6000,10.2100
2019-02-25,sh.600189,4.2300,4.3800,4.2000,4.3600
2019-02-25,sh.600190,3.2900,3.4900,3.2200,3.4300
2019-02-25,sh.600191,5.2500,5.2500,5.2400,5.2500
2019-02-25,sh.600192,6.4700,6.9700,6.4100,6.9300
2019-02-25,sh.600193,3.6500,3.7400,3.6200,3.7400
2019-02-25,sh.600195,12.1000,12.4000,11.9200,12.3700
2019-02-25,sh.600196,25.5000,26.8000,25.3200,26.5800
2019-02-25,sh.600197,15.9900,16.7000,15.9300,16.6800
2019-02-25,sh.600198,8.4900,8.8000,8.4900,8.7200
2019-02-25,sh.600199,5.2000,5.4400,5.1900,5.4100
2019-02-25,sh.600200,6.6200,6.9400,6.6200,6.9100
2019-02-25,sh.600201,16.9000,17.4500,16.7200,17.4500
2019-02-25,sh.600202,3.8600,4.0500,3.8600,4.0300
2019-02-25,sh.600203,5.4300,5.8600,5.3800,5.8000
2019-02-25,sh.600206,8.0800,8.4900,8.0200,8.4400
2019-02-25,sh.600207,4.9500,5.1800,4.9000,5.1000
2019-02-25,sh.600208,3.5500,3.7000,3.4400,3.7000
2019-02-25,sh.600209,3.9000,3.9800,3.8000,3.9400
2019-02-25,sh.600210,4.2700,4.4100,4.1000,4.4000
